trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
639,False,"{'a': 0.002, 'e': 0.27859393149960326}",25,13,21.784417626467206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.27803730045319414}",25,9,-45.25611982276294,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
641,False,"{'a': 0.002, 'e': 0.2774817815563575}",20,10,-7.871329730355924,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
642,False,"{'a': 0.002, 'e': 0.2769273725870171}",25,7,-32.001278603653915,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
643,False,"{'a': 0.002, 'e': 0.27637407132753633}",20,14,11.65116981830479,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.002, 'e': 0.27582187556470933}",20,15,7.436015274837052,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.002, 'e': 0.27527078308975234}",30,12,32.47780481824767,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.002, 'e': 0.2747207916982947}",25,16,5.636723464893187,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.002, 'e': 0.2741718991903702}",20,12,10.169662718009373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.27362410337040804}",20,14,13.015359607188559,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.2730774020472242}",20,10,9.378936103579186,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.002, 'e': 0.2725317930340126}",20,12,12.149666299910866,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.002, 'e': 0.2719872741483365}",20,0,-141.92640028811687,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 4}",1
652,False,"{'a': 0.002, 'e': 0.27144384321211973}",25,8,-35.96910761072115,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
653,False,"{'a': 0.002, 'e': 0.27090149805163766}",30,16,-13.543850068842307,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.270360236497509}",20,10,-22.550639730908614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
655,False,"{'a': 0.002, 'e': 0.2698200563846868}",20,0,-42.89907967574463,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
656,False,"{'a': 0.002, 'e': 0.26928095555244996}",20,0,-19.31913627792151,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
657,False,"{'a': 0.002, 'e': 0.26874293184439435}",30,14,18.7421003021015,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.2682059831084244}",30,18,16.182046260612985,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.26767010719674456}",25,0,-40.49788209981747,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
660,False,"{'a': 0.002, 'e': 0.26713530196585034}",35,21,2.138109208744312,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.2666015652765202}",20,0,22.391555045934197,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
662,False,"{'a': 0.002, 'e': 0.26606889499380665}",25,17,-26.525824976897887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
663,False,"{'a': 0.002, 'e': 0.2655372889870278}",30,12,-9.998839757820413,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
664,False,"{'a': 0.002, 'e': 0.2650067451297589}",20,10,18.57419861243097,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.26447726129982396}",20,5,0.0737578031533217,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.002, 'e': 0.2639488353792868}",20,16,9.193433307239507,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.2634214652544431}",25,1,-0.0035131238270997844,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.26289514881581166}",25,6,23.447809288386637,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.262369883958126}",20,11,13.25881514645056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.261845668580326}",25,16,17.225921833210727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.2613225005855494}",25,0,-9.489698930300698,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
672,False,"{'a': 0.002, 'e': 0.26080037788112365}",25,5,20.95506249259753,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.2602792983785571}",20,3,5.490201389710453,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2597592599935311}",20,9,-25.25586851744406,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2592402606458915}",20,4,15.69666517299624,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.25872229825964005}",35,21,-24.22923991896062,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
677,False,"{'a': 0.002, 'e': 0.25820537076292666}",25,0,-20.54926183172158,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
678,False,"{'a': 0.002, 'e': 0.25768947608804055}",20,12,15.524451444486502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.2571746121714024}",25,15,-6.829774855888617,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
680,False,"{'a': 0.002, 'e': 0.2566607769535559}",25,15,19.855649185272394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.2561479683791593}",20,5,4.551011578438522,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.25563618439697783}",20,3,-36.47561361389912,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
683,False,"{'a': 0.002, 'e': 0.2551254229598748}",25,11,-58.16995114706204,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
684,False,"{'a': 0.002, 'e': 0.2546156820248037}",25,12,5.117816812195645,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.25410695955280027}",20,12,-5.651445136487293,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.25359925350897383}",20,0,-44.29642327438825,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
687,False,"{'a': 0.002, 'e': 0.25309256186249957}",35,24,5.665191776851443,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.2525868825866102}",35,6,10.059873720068815,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.25208221365858796}",30,18,-10.594508516900426,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.25157855305975646}",20,12,-8.068525578058882,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.25107589877547265}",20,7,9.24727142626491,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
692,False,"{'a': 0.002, 'e': 0.25057424879511875}",30,0,-10.241384424851645,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
693,False,"{'a': 0.002, 'e': 0.2500736011120941}",25,15,-6.44363396579005,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.24957395372380728}",30,16,-17.179003651792954,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.24907530463166816}",20,0,-44.48710961113047,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
696,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,7,-79.45782328918943,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 2}",1
697,False,"{'a': 0.002, 'e': 0.24808099336142997}",20,0,-25.217082838292058,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
698,False,"{'a': 0.002, 'e': 0.2475853272060845}",20,0,18.176803065794115,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
699,False,"{'a': 0.002, 'e': 0.24709065139237796}",25,15,-3.6382453557229555,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.24659696394160643}",35,18,-50.50628819415016,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
701,False,"{'a': 0.002, 'e': 0.2461042628790195}",20,13,-3.269927943623291,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.2456125462338122}",25,10,-39.63676951721668,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
703,False,"{'a': 0.002, 'e': 0.24512181203911731}",20,5,22.37666275238404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.2446320583319975}",30,0,19.48432009121418,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
705,False,"{'a': 0.002, 'e': 0.2441432831534371}",20,12,14.12913118131284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.24365548454833486}",25,16,16.3548302695343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24316866056549566}",20,0,-6.987052553219748,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.24268280925762298}",25,17,14.375443656627127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.2421979286813109}",25,18,-10.25072928410066,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.24171401689703645}",30,20,19.364712433045327,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.24123107196915192}",35,18,-38.21123227161471,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
712,False,"{'a': 0.002, 'e': 0.24074909196587688}",25,7,17.641411273822172,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.2402680749592907}",25,0,-18.196451903643325,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
714,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,1,-19.89379057412187,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.23930892224375455}",25,16,-13.662039803370677,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.23883078269819244}",25,4,-76.69582972878956,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 2}",1
717,False,"{'a': 0.002, 'e': 0.23835359847607956}",30,6,-66.23985499891704,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 2}",1
718,False,"{'a': 0.002, 'e': 0.2378773676686784}",30,0,-61.187675096977266,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
719,False,"{'a': 0.002, 'e': 0.23740208837106508}",30,12,22.624044222897833,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23692775868212176}",20,13,10.584381683862237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,10,-34.70879523993565,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
722,False,"{'a': 0.002, 'e': 0.23598194054475852}",25,15,-1.2808493200874227,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23551044831306475}",30,5,-8.215965900317478,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23503989812347828}",20,0,-9.020249776044231,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
725,False,"{'a': 0.002, 'e': 0.23457028809379765}",20,6,22.770190857884582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.2341016163455822}",25,2,22.357765651268537,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.23363388100414423}",30,13,-30.96190424255528,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
728,False,"{'a': 0.002, 'e': 0.2331670801985418}",30,0,27.747686031534396,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
729,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,13,11.982116832230506,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23223627472975883}",30,14,-16.424451804071417,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
731,False,"{'a': 0.002, 'e': 0.23177226634335515}",25,0,-13.24464405313277,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
732,False,"{'a': 0.002, 'e': 0.23130918504632592}",20,10,-1.8599161774524255,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,10,17.100228732752374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,12,14.478753844818877,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.22992548518672384}",20,0,28.576334500621577,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
736,False,"{'a': 0.002, 'e': 0.22946609376090668}",20,6,-100.31903774283748,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 2}",1
737,False,"{'a': 0.002, 'e': 0.2290076201997705}",20,12,15.274060124623889,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2285500626694205}",20,13,-9.407520849088746,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,10,-6.026738824608151,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22763768838381274}",25,8,25.45752101808274,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,0,4.693946155909986,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
742,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,6,0.11842118790974321,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,2,-38.52071643910031,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
744,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,11,17.060484147431367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22537265553943872}",25,9,21.875686546781136,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.22492236067332425}",25,0,-43.13326962965677,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
747,False,"{'a': 0.002, 'e': 0.22447296549695234}",25,0,21.941221982813452,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,0,24.338589654613802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
749,False,"{'a': 0.002, 'e': 0.22357686702670268}",20,2,-55.088988666253734,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
750,False,"{'a': 0.002, 'e': 0.22313016014842982}",25,9,15.957165041261025,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22268434579109508}",20,15,1.807765949622631,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,17,15.399454413666701,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,14,21.800325026231455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22135224002994683}",30,10,-24.6797320864623,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.2209099779593782}",20,0,16.55607152594779,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
756,False,"{'a': 0.002, 'e': 0.22046859952901593}",30,20,7.040362585800985,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22002810297334574}",35,20,3.3999541335887535,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,5,-18.272958875638544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
759,False,"{'a': 0.002, 'e': 0.2191497484416548}",30,11,4.5904071317129125,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,12,18.59916126329381,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21827490031061414}",30,0,24.978825892686306,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
762,False,"{'a': 0.002, 'e': 0.21783878676890578}",20,2,5.763053943951963,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21740354458263497}",25,11,-43.84941090603434,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
764,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,3,-24.732047077753087,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
765,False,"{'a': 0.002, 'e': 0.21653566731600707}",20,7,21.595848027543642,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21610302876413975}",25,12,21.375992980259497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,11,14.510128763318058,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21524034317051757}",25,3,-3.7438059196609554,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.2148102926780192}",30,0,17.78033630541184,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
770,False,"{'a': 0.002, 'e': 0.21438110142697794}",25,11,-42.181437232817466,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
771,False,"{'a': 0.002, 'e': 0.21395276770062824}",20,14,13.627784532234775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.2135252897856346}",20,14,3.9560402075222854,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,10,5.622000875717964,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21267289455348304}",20,2,5.237096367329661,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21224797382674304}",30,22,14.024919178144074,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,8,7.372829241545136,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,0,11.202965323202239,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
778,False,"{'a': 0.002, 'e': 0.21097829881783206}",30,22,17.403734854862382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,0,11.94846264984062,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
780,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,1,-3.6074129387004907,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.2097162190504642}",30,14,29.59164330934434,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.20929720576531952}",35,17,33.00125503117116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20887902966927693}",20,3,-41.31141896113096,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
784,False,"{'a': 0.002, 'e': 0.20846168908963153}",30,4,17.668520732971317,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,13,11.967151130739515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.2076295078054162}",20,7,24.751216047505086,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.20721466377212}",25,12,-1.1485170952323407,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20680064859775515}",30,7,-38.17508800889444,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
789,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,13,15.196896420642918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20597509820488344}",25,16,11.920480749112535,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.2055635596841739}",20,2,12.406508760086233,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.20515284341797715}",25,15,6.788942779359369,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20474294776342764}",25,0,35.22254097493598,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,0,-3.578942137702664,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
795,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,0,-3.5555438225579756,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
796,False,"{'a': 0.002, 'e': 0.20351816809020354}",25,0,-25.011502008444033,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
797,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,0,29.030796832750756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
798,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,8,15.110104107202384,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2023007150930107}",25,19,9.233310243787958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.20189651799465538}",20,9,20.947036679258154,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,0,17.39962940817829,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
802,False,"{'a': 0.002, 'e': 0.20109054494340972}",35,26,10.495624024277953,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,6,-29.306252289637335,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
804,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,15,1.3570330618192559,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,5,23.912309984179764,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.19948823835583873}",20,0,8.119531106176979,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.1990896605897524}",30,13,16.72805993418201,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,0,25.098360922665297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.002, 'e': 0.19829489254317698}",20,12,17.52236378742579,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19789869908361465}",35,9,21.9946545079164,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19750329721911256}",30,0,12.609609955157726,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
812,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,11,5.580095061553469,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19671486195201704}",30,24,12.986637498221773,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,0,-35.76235463676365,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
815,False,"{'a': 0.002, 'e': 0.19592957412690934}",25,0,-39.80563312974579,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
816,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,9,17.496831334430244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1951474211791675}",25,15,5.5851498876903545,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.194757516371585}",20,13,10.548935439493778,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.19436839059432767}",20,13,-10.63472900439995,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,6,-31.87924661119715,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
821,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,11,16.87500888664084,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,6,-21.077348767740382,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
823,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,6,25.07034072387108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
